,State,Year,Quater,District,Transaction_count,Transaction_amount
6646,uttar-pradesh,2020,3,201304,1460713,1727054333.3191237
6647,uttar-pradesh,2020,3,201308,1444635,1784850059.1333647
6648,uttar-pradesh,2020,3,201303,1182569,1341042683.2311177
6649,uttar-pradesh,2020,4,226004,10577161,28971261812.62314
6650,uttar-pradesh,2020,4,201301,8269422,9516431137.386436
6651,uttar-pradesh,2020,4,201307,3169124,3513042732.4788995
6652,uttar-pradesh,2020,4,201009,2745899,3935767844.1679306
6653,uttar-pradesh,2020,4,201318,2635508,3627149674.616274
6654,uttar-pradesh,2020,4,201308,2252985,2677669924.2664537
6655,uttar-pradesh,2020,4,201304,2149594,2548975368.669379
6656,uttar-pradesh,2020,4,201102,2128338,3813297884.071787
6657,uttar-pradesh,2020,4,250001,2126289,4735111011.244249
6658,uttar-pradesh,2020,4,201303,1853382,2070170152.263678
6659,uttar-pradesh,2021,1,226004,22707332,45313324217.90133
6660,uttar-pradesh,2021,1,201301,10319312,12062504221.249079
6661,uttar-pradesh,2021,1,250001,3773281,7415487991.852068
6662,uttar-pradesh,2021,1,201307,3475051,3875774997.6220965
6663,uttar-pradesh,2021,1,201318,2910787,3960222041.8567605
6664,uttar-pradesh,2021,1,201308,2900019,3147205748.8876724
6665,uttar-pradesh,2021,1,201009,2805336,4050056403.412795
6666,uttar-pradesh,2021,1,201304,2294976,2705732772.990325
6667,uttar-pradesh,2021,1,201102,2202672,4068601034.7516813
6668,uttar-pradesh,2021,1,201303,2085839,2303130814.5934906
6669,uttar-pradesh,2021,2,226004,30119203,58851436924.50308
6670,uttar-pradesh,2021,2,201301,9161290,11443281811.838333
6671,uttar-pradesh,2021,2,250001,4986937,9290889335.293001
6672,uttar-pradesh,2021,2,201307,3229621,3762392259.7045245
6673,uttar-pradesh,2021,2,201009,2982592,4312398218.589519
6674,uttar-pradesh,2021,2,201318,2879977,4086962465.071066
6675,uttar-pradesh,2021,2,201102,2605822,4403533727.178192
6676,uttar-pradesh,2021,2,201304,2304994,2716975312.4889264
6677,uttar-pradesh,2021,2,201308,2232080,2824968875.5223007
6678,uttar-pradesh,2021,2,247001,1887127,3969980278.18306
6679,uttar-pradesh,2021,3,226004,32760729,56323637943.606125
6680,uttar-pradesh,2021,3,201301,13557540,16582897948.020151
6681,uttar-pradesh,2021,3,250001,6650017,11375083241.971977
6682,uttar-pradesh,2021,3,201307,4542306,5106754765.059321
6683,uttar-pradesh,2021,3,201318,4121986,5590993964.782591
6684,uttar-pradesh,2021,3,201009,3889561,5487347295.887901
6685,uttar-pradesh,2021,3,201308,3317108,3951031913.7470746
6686,uttar-pradesh,2021,3,201102,3208514,5580811561.871746
6687,uttar-pradesh,2021,3,201304,3163828,3612751194.966604
6688,uttar-pradesh,2021,3,247001,2727689,5133685981.17178
6689,uttar-pradesh,2021,4,226004,43155116,77167492878.88756
6690,uttar-pradesh,2021,4,201301,17416177,23030538584.39058
6691,uttar-pradesh,2021,4,250001,9138761,16053909978.870377
6692,uttar-pradesh,2021,4,201307,5361041,6204986676.099574
6693,uttar-pradesh,2021,4,201318,4950752,6912121603.062154
6694,uttar-pradesh,2021,4,201009,4752954,6992671818.79501
6695,uttar-pradesh,2021,4,201308,4325932,5139790918.163253
6696,uttar-pradesh,2021,4,201102,4111189,7379089753.306963
6697,uttar-pradesh,2021,4,247001,4040366,7174080294.1235695
6698,uttar-pradesh,2021,4,201304,3770183,4508300764.615355
6699,uttar-pradesh,2022,1,226004,52902770,91187788842.3486
6700,uttar-pradesh,2022,1,201301,19346053,25597616522.579697
6701,uttar-pradesh,2022,1,250001,10515641,17803919099.629593
6702,uttar-pradesh,2022,1,201307,5880421,6890114375.000891
6703,uttar-pradesh,2022,1,201318,5596873,7902989227.013297
6704,uttar-pradesh,2022,1,201009,5241638,7700103807.717194
6705,uttar-pradesh,2022,1,201102,4774119,8400619969.323137
6706,uttar-pradesh,2022,1,201308,4453303,5374686911.060018
6707,uttar-pradesh,2022,1,201304,4208815,5002058162.368197
6708,uttar-pradesh,2022,1,247001,4036667,8074784575.0359955
6709,uttar-pradesh,2022,2,226004,69083808,115329604877.16333
6710,uttar-pradesh,2022,2,201301,23997095,29375497406.520893
6711,uttar-pradesh,2022,2,250001,13183697,21216819553.774345
6712,uttar-pradesh,2022,2,201307,7569347,8218510660.631851
6713,uttar-pradesh,2022,2,201318,7160121,9477752466.092012
6714,uttar-pradesh,2022,2,201009,6417120,9058665494.363823
6715,uttar-pradesh,2022,2,201308,5838704,6577636191.091028
6716,uttar-pradesh,2022,2,201102,5568850,9696475683.571627
6717,uttar-pradesh,2022,2,201304,5353515,6025857678.4076605
6718,uttar-pradesh,2022,2,201306,5039932,5121347604.797944
6719,uttar-pradesh,2022,3,226020,63023875,91465754907.13475
6720,uttar-pradesh,2022,3,201301,34816192,40251728597.48327
6721,uttar-pradesh,2022,3,221010,29209442,42384932202.76035
6722,uttar-pradesh,2022,3,250001,15842078,23280765327.41795
6723,uttar-pradesh,2022,3,208002,12318362,18094810297.75654
6724,uttar-pradesh,2022,3,244001,10865123,17123643114.00892
6725,uttar-pradesh,2022,3,282003,10813347,15667259751.67314
6726,uttar-pradesh,2022,3,226004,8600161,13870057037.60291
6727,uttar-pradesh,2022,3,201307,7909747,8347080350.370436
6728,uttar-pradesh,2022,3,201318,7606075,9685236073.93831
6729,uttar-pradesh,2022,4,226020,105929627,163113420102.871
6730,uttar-pradesh,2022,4,201301,33671921,38768881713.772354
6731,uttar-pradesh,2022,4,221010,23309322,35511764837.56974
6732,uttar-pradesh,2022,4,250001,19063494,28215789223.782074
6733,uttar-pradesh,2022,4,208002,18894357,29515335887.416653
6734,uttar-pradesh,2022,4,201002,11232475,17146057743.224823
6735,uttar-pradesh,2022,4,246701,11100036,15809205716.361408
6736,uttar-pradesh,2022,4,211002,11028668,14680070032.600485
6737,uttar-pradesh,2022,4,282003,9909363,15539150065.180435
6738,uttar-pradesh,2022,4,202001,9488487,15746829112.881413
6739,uttarakhand,2018,1,263153,97382,90201594.16207603
6740,uttarakhand,2018,1,248001,89373,151056853.48546153
6741,uttarakhand,2018,1,247667,84761,114135232.85621357
6742,uttarakhand,2018,1,249403,64372,83829311.6419271
6743,uttarakhand,2018,1,263139,56578,67293204.08974159
6744,uttarakhand,2018,1,244713,41954,46438732.49565414
6745,uttarakhand,2018,1,248007,34139,43524840.733559445
6746,uttarakhand,2018,1,263148,29444,24621352.16902392
6747,uttarakhand,2018,1,262308,23069,15733801.213291261
6748,uttarakhand,2018,1,249205,22392,27641640.01316791
6749,uttarakhand,2018,2,248001,124628,261465699.4827249
6750,uttarakhand,2018,2,263153,122862,145063523.32861927
6751,uttarakhand,2018,2,247667,101106,177304303.07840964
6752,uttarakhand,2018,2,249403,86805,134656009.67115256
6753,uttarakhand,2018,2,263139,73076,120629942.10377908
6754,uttarakhand,2018,2,244713,56107,79928844.49611677
6755,uttarakhand,2018,2,248007,47627,81577284.76826127
6756,uttarakhand,2018,2,263148,36708,44040057.21188532
6757,uttarakhand,2018,2,249404,29920,50908110.627762645
6758,uttarakhand,2018,2,247663,28202,36267487.3274291
6759,uttarakhand,2018,3,263153,183820,224233979.6017964
6760,uttarakhand,2018,3,248001,158956,356760440.1842811
6761,uttarakhand,2018,3,247667,124339,232484536.92244333
6762,uttarakhand,2018,3,263145,120274,74363964.82594573
6763,uttarakhand,2018,3,249403,109385,182498465.54637405
6764,uttarakhand,2018,3,263139,86005,149727880.2296328
6765,uttarakhand,2018,3,244713,72088,127174045.62258382
6766,uttarakhand,2018,3,248007,59787,118593347.2172061
6767,uttarakhand,2018,3,263148,58934,70367905.67486309
6768,uttarakhand,2018,3,262308,43498,49878965.83101928
6769,uttarakhand,2018,4,263153,264519,332056289.2598503
6770,uttarakhand,2018,4,248001,228070,531252052.3356142
6771,uttarakhand,2018,4,249403,188152,282389949.0643258
6772,uttarakhand,2018,4,247667,172480,333078596.2365861
6773,uttarakhand,2018,4,263139,127656,239149003.2511149
6774,uttarakhand,2018,4,244713,103256,177882262.30915678
6775,uttarakhand,2018,4,248007,91720,177206887.0064362
6776,uttarakhand,2018,4,263148,71463,93219529.94423802
6777,uttarakhand,2018,4,263145,68440,59299289.998246826
6778,uttarakhand,2018,4,247663,65444,109331823.49106589
6779,uttarakhand,2019,1,263153,657220,469316163.73215765
6780,uttarakhand,2019,1,249403,436576,380263703.0443683
6781,uttarakhand,2019,1,248001,401304,766526622.6810005
6782,uttarakhand,2019,1,247667,258438,414424066.08344054
6783,uttarakhand,2019,1,263139,196891,287655293.505677
6784,uttarakhand,2019,1,244713,192243,230235635.48656127
6785,uttarakhand,2019,1,263453,184728,99380937.81047675
6786,uttarakhand,2019,1,263148,163563,131758081.11330816
6787,uttarakhand,2019,1,262403,141086,60373512.59702644
6788,uttarakhand,2019,1,248007,135145,202736424.67337495
6789,uttarakhand,2019,2,248001,620613,1256102664.8193617
6790,uttarakhand,2019,2,263153,326088,421199215.3932806
6791,uttarakhand,2019,2,247667,290332,539348600.2428769
6792,uttarakhand,2019,2,249403,235916,360098393.4847477
6793,uttarakhand,2019,2,248007,190087,257515796.90672636
6794,uttarakhand,2019,2,263139,182828,334077367.5765989
6795,uttarakhand,2019,2,244713,123414,232629349.89156544
6796,uttarakhand,2019,2,248011,93449,109753782.67832175
6797,uttarakhand,2019,2,263148,87402,137273062.0732267
6798,uttarakhand,2019,2,247661,86399,132475659.08880918
6799,uttarakhand,2019,3,248001,767605,1540174244.947864
6800,uttarakhand,2019,3,247667,417517,735593346.416783
6801,uttarakhand,2019,3,248007,279515,320185424.72309196
6802,uttarakhand,2019,3,263153,276611,437951603.90910804
6803,uttarakhand,2019,3,249403,234449,386647801.84262353
6804,uttarakhand,2019,3,263139,224088,380462248.6742516
6805,uttarakhand,2019,3,244713,142259,253236589.5388602
6806,uttarakhand,2019,3,249402,118343,134431443.06880024
6807,uttarakhand,2019,3,248171,111154,183256404.28404242
6808,uttarakhand,2019,3,248011,109599,127911090.17625391
6809,uttarakhand,2019,4,248001,1059516,2100745455.8652391
6810,uttarakhand,2019,4,247667,537593,946481136.4974899
6811,uttarakhand,2019,4,248007,461764,424535745.1600379
6812,uttarakhand,2019,4,263153,315214,526190855.4338092
6813,uttarakhand,2019,4,263139,279153,514366549.28830165
6814,uttarakhand,2019,4,249403,268816,457848608.2643629
6815,uttarakhand,2019,4,248011,195689,171960468.9592616
6816,uttarakhand,2019,4,244713,182713,346605558.12948835
6817,uttarakhand,2019,4,248171,153580,220379870.46129566
6818,uttarakhand,2019,4,248008,142759,266341887.0357869
6819,uttarakhand,2020,1,248001,1786332,3988026320.4777536
6820,uttarakhand,2020,1,248007,456777,423121359.7891923
6821,uttarakhand,2020,1,248008,444610,1023868589.8632491
6822,uttarakhand,2020,1,247667,440223,605930641.9620668
6823,uttarakhand,2020,1,263153,349982,585533642.285765
6824,uttarakhand,2020,1,244713,340753,804445654.1756821
6825,uttarakhand,2020,1,263139,321532,544499522.3794603
6826,uttarakhand,2020,1,249403,304921,490263979.9991224
6827,uttarakhand,2020,1,248011,201227,179433417.24228215
6828,uttarakhand,2020,1,248171,175134,241486120.37241974
6829,uttarakhand,2020,2,248001,1605883,3891229543.3291807
6830,uttarakhand,2020,2,244713,471851,1052070469.9201019
6831,uttarakhand,2020,2,248008,341551,739275137.6642387
6832,uttarakhand,2020,2,263139,334232,557525377.7941996
6833,uttarakhand,2020,2,263153,288730,462912349.8112438
6834,uttarakhand,2020,2,249403,286375,430000238.4739644
6835,uttarakhand,2020,2,247667,284383,532105253.2487458
6836,uttarakhand,2020,2,248007,248918,310496366.3759403
6837,uttarakhand,2020,2,249404,143734,244257971.28494924
6838,uttarakhand,2020,2,247663,139008,243142831.29643518
6839,uttarakhand,2020,3,248001,2312196,5346194976.125801
6840,uttarakhand,2020,3,263139,478339,891271820.2783679
6841,uttarakhand,2020,3,249403,429716,678299720.4778376
6842,uttarakhand,2020,3,247667,414830,821471037.015481
6843,uttarakhand,2020,3,263153,413798,732403830.4361044
6844,uttarakhand,2020,3,248007,343417,480602256.8820094
6845,uttarakhand,2020,3,244713,313065,641068625.4446155
6846,uttarakhand,2020,3,248008,228148,376165491.2637387
6847,uttarakhand,2020,3,249404,193597,346831700.96932405
6848,uttarakhand,2020,3,248171,186840,316719419.139507
6849,uttarakhand,2020,4,248001,2980891,6164829357.565722
6850,uttarakhand,2020,4,263139,756093,1375128405.0767896
6851,uttarakhand,2020,4,263153,650610,1149217734.2368836
6852,uttarakhand,2020,4,247667,640410,1252973386.9692411
6853,uttarakhand,2020,4,249403,614781,963656332.8249354
6854,uttarakhand,2020,4,248007,591940,767723394.4352678
6855,uttarakhand,2020,4,244713,442021,926947642.4677958
6856,uttarakhand,2020,4,248008,357756,557105103.2444804
6857,uttarakhand,2020,4,248171,315983,501860164.45772696
6858,uttarakhand,2020,4,248011,283661,315081221.4608587
6859,uttarakhand,2021,1,248001,5324869,9536164963.687986
6860,uttarakhand,2021,1,248007,898760,931471068.0328355
6861,uttarakhand,2021,1,247667,790377,1421817737.0153162
6862,uttarakhand,2021,1,263139,738439,1396588635.6091926
6863,uttarakhand,2021,1,263153,674116,1188275568.2860146
6864,uttarakhand,2021,1,249403,615179,994876424.6980692
6865,uttarakhand,2021,1,244713,491210,1036318146.992415
6866,uttarakhand,2021,1,244715,423297,937644596.4745378
6867,uttarakhand,2021,1,248011,404106,377608495.00893825
6868,uttarakhand,2021,1,248008,375730,574786906.7277427
6869,uttarakhand,2021,2,248001,6526556,11435673950.176699
6870,uttarakhand,2021,2,263139,839722,1498209768.4433851
6871,uttarakhand,2021,2,263153,782134,1234258997.9395392
6872,uttarakhand,2021,2,247667,757709,1455569594.8295226
6873,uttarakhand,2021,2,248007,733303,878279070.5895553
6874,uttarakhand,2021,2,249403,698461,1022598657.961485
6875,uttarakhand,2021,2,244713,606123,1211826812.413903
6876,uttarakhand,2021,2,244715,604455,1186549267.5837286
6877,uttarakhand,2021,2,248008,398490,627977919.4162813
6878,uttarakhand,2021,2,248011,365687,356464405.7934743
6879,uttarakhand,2021,3,248001,8324937,13319500529.675585
6880,uttarakhand,2021,3,263139,1135061,1963405156.1872885
6881,uttarakhand,2021,3,263153,1119202,1689387393.2978013
6882,uttarakhand,2021,3,247667,1090253,1899718712.2822504
6883,uttarakhand,2021,3,248007,1021010,1160293548.2029433
6884,uttarakhand,2021,3,249403,899627,1243013113.984358
6885,uttarakhand,2021,3,244713,827142,1556566800.6270976
6886,uttarakhand,2021,3,244715,704754,1305907407.9959831
6887,uttarakhand,2021,3,248008,549521,790813712.5951222
6888,uttarakhand,2021,3,248171,487961,722150745.6060579
6889,uttarakhand,2021,4,248001,11068155,18148561508.00067
6890,uttarakhand,2021,4,248007,1594982,1653716528.1909637
6891,uttarakhand,2021,4,247667,1517264,2582082698.6690764
6892,uttarakhand,2021,4,263139,1450665,2597625207.0774274
6893,uttarakhand,2021,4,263153,1405754,2136731014.722471
6894,uttarakhand,2021,4,249403,1069125,1460357226.576976
6895,uttarakhand,2021,4,244713,1018792,1979255277.945487
6896,uttarakhand,2021,4,244715,797540,1505453645.3570852
6897,uttarakhand,2021,4,248008,693641,1012191825.4144709
6898,uttarakhand,2021,4,248171,649033,958903387.162571
6899,uttarakhand,2022,1,248001,12852428,20277822711.230972
6900,uttarakhand,2022,1,247667,1721569,2790421609.1410284
6901,uttarakhand,2022,1,263153,1653115,2417325736.5014997
6902,uttarakhand,2022,1,263139,1596769,2768084716.3535624
6903,uttarakhand,2022,1,248007,1524305,1599171772.8646076
6904,uttarakhand,2022,1,249403,1221605,1627923296.575902
6905,uttarakhand,2022,1,244713,1083160,2081126520.8178434
6906,uttarakhand,2022,1,248008,747357,1062543734.7978785
6907,uttarakhand,2022,1,244715,726517,1332204209.22588
6908,uttarakhand,2022,1,248171,714839,1039451786.0124233
6909,uttarakhand,2022,2,248001,16099731,24063699804.410492
6910,uttarakhand,2022,2,247667,2232925,3308837040.1316605
6911,uttarakhand,2022,2,263153,2027566,2767356368.4109807
6912,uttarakhand,2022,2,248007,1967368,1948581310.226903
6913,uttarakhand,2022,2,263139,1947976,3113772494.133789
6914,uttarakhand,2022,2,249403,1455551,1812339835.087684
6915,uttarakhand,2022,2,244713,1265159,2335969960.641697
6916,uttarakhand,2022,2,248008,943245,1261819997.223985
6917,uttarakhand,2022,2,249401,933541,1601558580.552895
6918,uttarakhand,2022,2,248171,904171,1257492260.9619524
6919,uttarakhand,2022,3,248001,19127567,27902445785.856255
6920,uttarakhand,2022,3,263139,3019520,4554975862.678262
6921,uttarakhand,2022,3,263153,2116199,2820472984.914502
6922,uttarakhand,2022,3,247667,2097624,3066932041.076841
6923,uttarakhand,2022,3,249401,1945773,2807845699.2045984
6924,uttarakhand,2022,3,248007,1790626,1873791542.1330996
6925,uttarakhand,2022,3,244713,1558416,2578703123.013892
6926,uttarakhand,2022,3,249403,1491972,1749909963.533571
6927,uttarakhand,2022,3,263148,1143827,1829907196.2538972
6928,uttarakhand,2022,3,248008,975894,1239404731.5307622
6929,uttarakhand,2022,4,248001,27106793,41385899667.74322
6930,uttarakhand,2022,4,263139,2894460,4488892111.012866
6931,uttarakhand,2022,4,263153,2347467,3142585743.6650906
6932,uttarakhand,2022,4,247667,2285738,3392910201.8263783
6933,uttarakhand,2022,4,248007,2118003,2093683215.3964047
6934,uttarakhand,2022,4,262405,2030134,3131538963.06573
6935,uttarakhand,2022,4,249401,1892364,2877286256.291383
6936,uttarakhand,2022,4,249403,1627146,1909337264.5590348
6937,uttarakhand,2022,4,247663,1452971,2292070595.9702287
6938,uttarakhand,2022,4,244713,1428235,2523015588.8752556
6939,west-bengal,2018,1,731101,1764956,2366771285.7278423
6940,west-bengal,2018,1,700009,1390629,1851145374.4001179
6941,west-bengal,2018,1,700156,50034,73510280.36669578
6942,west-bengal,2018,1,742213,48824,15411483.60193361
6943,west-bengal,2018,1,700091,48144,70672938.55228977
6944,west-bengal,2018,1,742135,47390,18765930.135698356
6945,west-bengal,2018,1,742224,46028,15494181.913587485
6946,west-bengal,2018,1,743251,45281,35043656.814430445
6947,west-bengal,2018,1,711104,44250,45339477.61379559
6948,west-bengal,2018,1,733128,42431,9925190.12011727
